Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
2022-03-01,1.24,10.01,9.85,-1.14,-4.98,4.96,4.84,-5.82,15.54,-0.17,3.18,15.49,2.15,9.67,4.17,-1.06,2.98
2022-04-01,3.01,-12.05,-1.39,-6.41,-10.07,-4.4,1.29,-1.17,-6.42,-8.69,-13.75,-16.32,-9.29,-3.71,-12.26,-7.98,-11.41
2022-05-01,-1.75,-3.22,15.85,-6.31,-0.81,6.53,1.15,1.44,-8.17,-3.15,2.59,-8.19,-3.22,4.79,-6.05,2.88,-2.16
2022-06-01,-1.18,-17.07,-16.7,-11.86,-10.29,-15.67,-1.7,-10.71,-21.15,-7.81,-12.31,-10.26,-6.3,-6.54,-8.06,-9.05,-7.1
2022-07-01,3.98,1.29,10.44,11.56,8.98,7.22,-0.31,12.56,20.45,12.43,14.02,26.44,7.56,6.3,16.93,7.4,9.46
2022-08-01,-1.66,-2.81,3.27,-6.17,-5.88,-1.06,-4.76,-3.97,-1.3,-9.42,-7.56,-5.34,-1.41,0.15,-3.52,-2.15,-3.98
2022-09-01,-7.5,-6.0,-9.19,-17.37,-14.74,-10.98,-2.4,-6.35,-18.0,-8.77,-11.27,-5.88,-13.07,-11.62,-7.97,-7.68,-10.01
2022-10-01,10.32,8.5,24.0,10.8,3.08,9.3,8.64,7.29,19.94,12.34,8.89,-4.46,11.73,3.51,1.88,12.73,6.5
2022-11-01,4.25,17.08,0.84,17.07,4.91,10.02,5.2,8.94,13.97,6.2,11.68,-7.52,8.56,6.78,2.57,4.79,4.05
2022-12-01,-3.15,-4.24,-4.08,-0.25,-5.45,-6.43,-0.79,-3.45,-7.59,-5.7,-6.66,-25.62,-3.77,-1.21,-9.39,-5.54,-6.49
2023-01-01,-1.91,14.84,2.7,9.3,13.96,11.14,-2.58,7.11,22.16,12.87,9.46,24.03,6.65,-1.24,12.13,6.36,8.09
2023-02-01,-1.46,-5.14,-7.03,-6.29,-0.89,-4.66,-4.66,-3.62,2.08,3.0,0.7,10.48,-0.29,-5.32,-5.7,-2.84,-1.94
2023-03-01,3.71,1.53,-0.29,3.84,-0.72,-4.55,2.96,0.24,-8.08,-1.7,6.65,-0.3,0.13,3.89,4.92,-8.67,7.15
2023-04-01,3.18,-2.73,2.7,2.29,-0.49,-1.65,5.1,4.03,-6.84,-1.91,-5.07,-12.66,-1.52,1.72,2.41,1.97,2.31
2023-05-01,-4.46,-6.22,-9.63,-13.5,-6.19,-8.23,-3.72,-3.16,-8.48,-3.58,8.93,11.5,-1.99,-5.82,2.08,-3.77,2.87
2023-06-01,1.29,12.17,6.3,7.29,11.47,9.9,5.71,13.9,20.22,15.51,8.63,22.27,9.62,2.61,6.77,5.85,5.81
2023-07-01,2.31,8.13,7.44,1.1,3.46,5.04,-0.99,4.78,3.41,2.63,5.34,1.88,4.96,2.79,2.32,6.4,3.05
2023-08-01,-4.24,-5.72,2.05,-5.96,1.39,-4.89,2.42,-1.34,-1.57,1.01,-0.47,-3.89,-4.19,-5.29,-0.17,-3.61,-2.29
2023-09-01,-4.96,-5.06,3.06,-4.7,-7.34,-5.97,-4.39,-8.42,-4.58,-6.11,-7.35,-2.52,-6.76,-5.04,-5.82,-2.03,-5.18
2023-10-01,-3.4,-4.57,-6.17,3.84,-10.76,-6.55,-1.74,-6.34,-4.01,-5.41,-6.46,-16.05,-2.39,1.12,1.91,-1.78,-1.26
2023-11-01,4.34,8.62,-1.67,10.55,7.52,5.14,4.51,12.97,11.15,12.46,11.75,14.92,10.75,5.08,6.82,10.25,10.61
2023-12-01,2.86,10.15,-0.03,5.01,8.7,7.8,2.1,12.88,9.66,7.4,10.02,5.0,7.27,1.69,5.4,6.76,3.93
2024-01-01,-0.81,-4.36,-0.19,-5.06,-3.24,-5.88,4.44,-1.24,0.9,-1.55,4.99,-15.7,-2.01,-3.0,1.19,0.74,2.16
2024-02-01,1.49,1.88,3.05,6.2,3.95,2.3,5.45,9.32,4.87,11.62,12.81,7.42,5.29,2.43,10.21,3.63,3.21
2024-03-01,3.48,15.32,10.47,-5.74,5.7,6.33,1.95,5.54,5.49,4.94,6.83,-4.39,2.06,7.03,2.14,4.82,1.39
2024-04-01,-1.42,2.8,-0.61,-6.64,-7.85,-4.98,-3.24,-10.03,-9.28,-1.08,-4.95,-1.65,-5.18,1.57,-3.34,-4.17,-4.76
2024-05-01,-0.27,3.22,-0.63,4.98,2.02,5.87,3.28,2.12,4.44,-1.03,11.7,-1.7,2.78,8.01,3.31,3.54,4.61
2024-06-01,-2.46,-6.73,-2.03,-12.17,-3.76,-6.03,2.96,-2.43,-5.77,-5.13,6.14,6.72,0.4,-4.23,4.71,-0.28,5.32
2024-07-01,3.81,4.49,1.99,-0.77,5.47,4.75,-0.58,11.76,6.66,9.15,-1.78,10.36,4.06,6.36,-1.67,7.7,0.54
2024-08-01,3.78,-3.11,-2.92,5.31,-0.97,0.46,8.05,0.66,-6.85,4.9,0.19,-4.44,2.31,4.55,1.71,2.5,2.59
2024-09-01,1.11,7.33,-3.36,5.52,2.13,3.99,-3.32,6.89,1.84,5.27,2.84,12.27,1.3,5.35,3.72,-0.51,2.63
2024-10-01,-5.04,-3.35,-0.46,-6.72,-2.45,-3.05,-3.63,-3.91,-1.52,-0.7,0.64,-3.26,-0.39,0.71,-0.91,2.64,-0.82
2024-11-01,0.71,-0.7,6.51,7.99,4.42,0.56,0.94,8.87,10.48,18.6,3.27,28.31,6.43,6.18,10.04,12.03,6.16
2024-12-01,-4.93,-11.98,-8.72,1.4,-5.85,-10.98,-5.43,-12.17,-17.99,-9.02,-0.2,9.79,-6.71,-7.83,0.59,-7.33,-1.36
